word	ipa	pageid
nukleonenn	/ny.kleˈɔ̃ː.nɛn/	8537380
oabl	/ˈwɑːpl/	3343705
oabloù	/o.ˈa.blɔʊ/	3343706
okitan	/oˈkitːãn/	2660280
Okitan	/oˈkitːãn/	2660284
okitaneg	/o.ki.ˈtãː.nek/	2660268
okitaneger	/o.ki.tã.ˈneː.ɡɛr/	2660317
Okitania	/okiˈtãːnja/	2660288
ostéologie		8478870
ostéologue		8502053
out	/ut/	40488
ouzhpennañ	/usˈpɛnːã/	8517966
paotr	/ˈpɔːtʁ/	1077397
parez	/ˈpɑːres/	1006369
Pariz	/ˈpɑːris/	207966
Parizian	/pariˈzjãn/	2408541
Parizianez	/pa.ri.ˈzjãː.nes/	2408573
parrez	/ˈpa.rːɛs/	8478739
Pater	/ˈpatːɛr/	2191262
paz	/paːs/	66188
pecado		91302
peder	/ˈpe.dɛʁ/	1655454
pelec'h	/peˈlɛːx/	6500991
pellgomz	/ˈpɛl.ɡɔ̃ms/	1182784
pemoc'h	/pe.ˈmox/	3065979
pemp	/ˈpɛmp/, /ˈpɛ̃mp/	317596
penn	/pɛ̃n/	850125
Penn-ar-Bed	/pɛnar.ˈbeːt/	7802206
penn-da-benn	/ˌpɛndaˈbɛnː/	8518636
pennegezh	/pɛˈneːɡɛs/	8513930
pennek	/ˈpɛnːek/	8513928
pennekaat	/pɛnɛˈkɑːt/	8513931
pennrann	/ˈpɛnrãn/	8495037
perseg	/ˈpɛʁsek/	2660163
peskedoniezh	/peskedɔ̃ˈniːɛs/	8486062
petra	/ˈpe.tʁa/	54320
peul	/ˈpøːl/	2965500
peurliesañ	/pœrliˈesːã/	8508980
peurvuiañ	/pœrˈvɥiã/	8508978
piv	/ˈpiw/	1134401
plac'h	/ˈplax/	803589
plac'h-a-gambr	/pla.ɣaˈɡãmp(r)/	8514117
plom	/ˈplɔ̃mː/	2578384
pluñv	/ˈplỹː/	3342397
pluñvenn	/ˈplỹː.ɛn/	3342396
pod-kambr	/potˈkãmp(r)/	8514046
post	/ˈpost/	70129
pouez	/ˈpweːs/	8535871
pouezañ	/ˈpweːzã/	8535880
poultrenn	/ˈpul.tʁɛ̃n/	3343700
pounner	/pu.nɛʁ/	3342404
Preden	/ˈpʁeːdẽn/	2659971
preñv	/pʁɛ̃/, /pʁɛ̃w/	3343219
preñved	/ˈpʁɛ̃.vɛd/	3343220
prizius	/ˈpri.zjys/	8537669
proton	/ˈpro.tːɔ̃n/	9203
protonenn	/proˈtɔ̃ː.nɛn/	8531198
rakger	/ˈrakː.er/	8503671
rannig-verb	/rãniɡˈvɛrp/	8537514
raz	/ʁa/	270317
re	/ʁeː/	5871
reiñ	/ˈrɛĩ/	3140503
relijion	/ʁe.ˈli.ʒjɔ̃n/	1658796
reuziadoniezh	/røzjadɔ̃ˈniːɛs/	8486160
ribod	/ˈriːbot/	3922099
rinkin	/ˈrĩŋkĩn/	4683727
Roazhon	/ˈrwaː.zən/	324673
rod	/ˈroːt/	7123
rouantelezh	/ruãnˈtɛːlɛs/	2408333
roudouz	/ˈruːdu(s)/	8492186
roue	/ˈruːe/	258990
sac'h	/ˈsaːx/	7297422
Sadorn	/ˈsa.doʁn/	1960743
salud	/ˈsɑːlyt/	39612
santel	/ˈsãntɛl/	3779312
saout	/saʊd/, /sɔwt/	2658961
saozneg	/ˈsoz.nek/	1044078
sarpant	/ˈsar.pãnt/	3343211
sarpanted	/sar.ˈpãn.tet/	3343214
savadur	/saˈvɑːdyr/	8517941
sañskriteg	/sãsˈkritːek/	1764292
sec'h	/ˈsɛːχ/	3344196
sell	/sɛl/	7539
selloù	/sɛ.lɔʊ/	3065898
setu	/ˈse.ty/	1199998
sigaretenn	/siɡaˈretːɛn/	8518693
sistr	/ˈsist(r)/, /ˈʃist(r)/	8519213
sistra	/ˈsistra/, /ˈʃistra/	262713
siwazh	/ˈsiwː.as/	1170188
sizhun	/ˈsiː.zỹn/	1142535
sizhuniek	/siˈzỹnjek/	8495027
skañv	/skɑ̃(w)/	8688845
skeud	/skød/	8350688
skeudenn	/ˈskø.dɛ̃n/	1141852
skeudennoù	/ˈskø.dɛ.nɔʊ/	1141853
skiant	/ˈskiːãnt/	1949604
skinwel	/ˈskĩnɥel/	8506537
skol	/ˈskoːl/, /ˈskɔːl/	280034
skolioù	/ˈsko.lju/	1934132
skouarn	/skwaʁn/	3343304
skuizh	/ˈskɥiːs/	1086768
sorrir		768180
soudard	/ˈsuːdart/	3497035
soudarded	/su.ˈdar.det/	3947695
soudardez	/su.ˈdar.des/	3947726
soudardezed	/su.dar.ˈdeː.zet/	3947734
spered	/ˈspe.ʁɛd/	3171387
speredek	/spe.ˈreː.dek/	3171433
speredoù	/spe.ˈʁe.dɔʊ/	3171438
spesad	/ˈspesːat/	8488414
stad	/stad/	71343
stadoù	/ˈsta.dɔʊ/	1934146
startijenn	/starˈtiːʒɛn/	6570537
ster	/ˈsteːr/	235301
stered	/ˈste.ʁɛd/	3343408
steredenn	/ste.ˈʁe.dɛ̃n/	3343409
steredoniezh	/steˌredɔ̃ˈniːɛs/	7899000
sterioù	/ˈstɛr.ju/	3343407
stomog	/ˈstɔ̃mː.ok/	8506574
strizh	/ˈstriːs/	3343201
studi	/ˈsty.di/	98151
studiañ	/sty.ˈdiː.ã/	3065958
studioù	/ˈsty.djɔʊ/	3065960
stumm	/ˈstỹmː/	312700
stêr	/ˈstɛːr/	848760
sukr	/ˈsyk(r)/	3015724
Sul	/syl/	159397
tad	/ˈtɑːt/	60983
tad-kaer	/tatˈkaɛʁ/	1936906
tadoù	/ˈtɑː.du/	1135123
tadoù-kaer	/tɑː.duˈkaɛʁ/	1936911
taeroni	/tɛˈrɔ̃ːni/	8537765
tan	/ˈtãːn/	4731
tanet	/ˈtãːnet/	4608068
taol	/ˈtawl/, /ˈtɔːl/	1200231
teir	/ˈte.iʁ/	538902
teod	/ˈtɛwt/	1044092
terzhienn-velen	/ˌtɛrzjɛnˈveːlɛn/	8515368
tev	/ˈtew/	3342403
teñval	/ˈtẽːval/	5540665
ti-bank	/tiˈbãŋk/	8517829
tiern	/ˈtiːɛʁn/	3854698
tolz	/ˈtɔls/	8535484
tolz eizik	/tɔlˈz‿ɛj.zik/	8535490
tomm	/ˈtɔmː/	2114223
tor	/ˈtoːr/	40142
torioù	/ˈtɔr.ju/	3343385
toroù	/ˈtoː.ru/	3343386
tostoni	/tɔsˈtɔ̃ːni/	8537759
touellañ	/ˈtwɛlːã/	8511028
touseg	/ˈtusːek/	8526583
traezh	/tʁɛs/	3343418
traezhek	/ˈtrɛːzek/	8515393
traezhenn	/ˈtʁɛ.zɛn/	3343482
tred	/ˈtʁeːt/	1366662
tregejad	/treˈɡeː.ʒat/	8507021
Treger	/ˈtreː.ɡər/	3172542
Tregeriad	/treˈɡerjat/	3172540
tregerieg	/treˈɡerjek/	3172543
treiñ	/ˈtrɛĩ/	920959
tridi	/ˈtʁiːdi/	1513027
trugarez	/tʁy.ˈɡa.ʁe/	1086303
tud	/ˈtyːd/	72372
tudoniezh	/ˌtydɔ̃ˈniːɛs/	8486163
uhel	/ˈy.ɛl/	921999
unan	/ˈỹː.nãn/	83125
unan warn-ugent	/ˈynãn warn ˈyːɡɛ̃nt/	2549539
unander	/ỹˈnãndɛr/	8514123
urzhiataer	/yrzjaˈtaɛːr/	8487164
verb	/ˈvɛrp/	173
verb-skoazell	/vɛrbˈskwɑːzɛl/	8519666
viruzoniezh	/ˌvi.ry.zɔ̃ˈniːɛs/	8486166
warc'hoazh	/war.ˈɣwɑːs/	1170438
yalc'h	/ˈjalx/	8502068
Yaou	/jaʊ/	1960580
yec'hed	/ˈjeːɣɛt/	6928042
yer	/ˈjeːʁ/	63390
yev	/jew/	6673067
yezh	/ˈjeːs/	1044094
yezhadur	/jeˈzɑːdyr/	1134141
yod	/ˈjoːt/	1916301
